submissionId	country	date	genotype	season	switchseason	switch	seltype
KY328094.1	Thailand	2013-08-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328123.1	Thailand	2013-08-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328124.1	Thailand	2013-08-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328117.1	Thailand	2013-08-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328119.1	Thailand	2013-08-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328118.1	Thailand	2013-08-01	RSVB	2013	2013	RSVA->RSVB	replication
KY911020.1	Ghana	2013-08-05	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911057.1	Ghana	2013-08-05	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911041.1	Ghana	2013-08-05	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911033.1	Ghana	2013-08-12	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911080.1	Ghana	2013-08-14	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911059.1	Ghana	2013-08-15	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911037.1	Ghana	2013-08-15	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911058.1	Ghana	2013-08-22	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY328132.1	Thailand	2013-09-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328100.1	Thailand	2013-09-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328098.1	Thailand	2013-09-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328090.1	Thailand	2013-09-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328101.1	Thailand	2013-09-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328111.1	Thailand	2013-09-01	RSVB	2013	2013	RSVA->RSVB	replication
KU245527.1	South Korea	2013-09-02	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY911043.1	Ghana	2013-09-04	RSVB	2013	2014	RSVB->RSVA	evasion_l
KU245528.1	South Korea	2013-09-09	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KU245519.1	South Korea	2013-09-09	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
OK664840.1	Senegal	2013-09-10	RSVA	2013	2013	RSVB->RSVA	replication
OK664845.1	Senegal	2013-09-12	RSVA	2013	2013	RSVB->RSVA	replication
KY911060.1	Ghana	2013-09-13	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911050.1	Ghana	2013-09-13	RSVB	2013	2014	RSVB->RSVA	evasion_l
OK664841.1	Senegal	2013-09-16	RSVA	2013	2013	RSVB->RSVA	replication
OK664842.1	Senegal	2013-09-16	RSVA	2013	2013	RSVB->RSVA	replication
KY911019.1	Ghana	2013-09-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KU724070.1	South Korea	2013-09-17	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
OK664843.1	Senegal	2013-09-23	RSVA	2013	2013	RSVB->RSVA	replication
OK664844.1	Senegal	2013-09-23	RSVA	2013	2013	RSVB->RSVA	replication
KU724073.1	South Korea	2013-09-23	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KU245529.1	South Korea	2013-09-23	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KU724072.1	South Korea	2013-09-23	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY911022.1	Ghana	2013-09-24	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911061.1	Ghana	2013-09-24	RSVB	2013	2014	RSVB->RSVA	evasion_l
KU724071.1	South Korea	2013-09-25	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY911030.1	Ghana	2013-09-30	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911035.1	Ghana	2013-09-30	RSVB	2013	2014	RSVB->RSVA	evasion_l
KU681160.1	South Korea	2013-09-30	RSVA	2013-2014	2013-2014	RSVA->RSVB	evasion
KY328108.1	Thailand	2013-10-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328089.1	Thailand	2013-10-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328107.1	Thailand	2013-10-01	RSVB	2013	2013	RSVA->RSVB	replication
KY911023.1	Ghana	2013-10-04	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911062.1	Ghana	2013-10-04	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911039.1	Ghana	2013-10-04	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911063.1	Ghana	2013-10-07	RSVB	2013	2014	RSVB->RSVA	evasion_l
OK664847.1	Senegal	2013-10-07	RSVA	2013	2013	RSVB->RSVA	replication
OK664846.1	Senegal	2013-10-07	RSVA	2013	2013	RSVB->RSVA	replication
KU681161.1	South Korea	2013-10-07	RSVA	2013-2014	2013-2014	RSVA->RSVB	evasion
KY911064.1	Ghana	2013-10-09	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911025.1	Ghana	2013-10-09	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911029.1	Ghana	2013-10-10	RSVB	2013	2014	RSVB->RSVA	evasion_l
OK664848.1	Senegal	2013-10-10	RSVA	2013	2013	RSVB->RSVA	replication
KU724069.1	South Korea	2013-10-14	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KU245524.1	South Korea	2013-10-14	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY911026.1	Ghana	2013-10-16	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911032.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911028.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911066.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911067.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911042.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911068.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911065.1	Ghana	2013-10-17	RSVB	2013	2014	RSVB->RSVA	evasion_l
KU245525.1	South Korea	2013-10-21	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY911046.1	Ghana	2013-10-22	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911034.1	Ghana	2013-10-24	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911045.1	Ghana	2013-10-24	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911069.1	Ghana	2013-10-24	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911031.1	Ghana	2013-10-26	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911049.1	Ghana	2013-10-26	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911027.1	Ghana	2013-10-26	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911024.1	Ghana	2013-10-26	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911044.1	Ghana	2013-10-29	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911070.1	Ghana	2013-10-29	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY328041.1	Thailand	2013-11-01	RSVA	2013	2013	RSVA->RSVB	evasion
KY328038.1	Thailand	2013-11-01	RSVA	2013	2013	RSVA->RSVB	evasion
MH447954.1	Thailand	2013-11-01	RSVA	2013	2013	RSVA->RSVB	evasion
MH447953.1	Thailand	2013-11-01	RSVA	2013	2013	RSVA->RSVB	evasion
KY328040.1	Thailand	2013-11-01	RSVA	2013	2013	RSVA->RSVB	evasion
KY328039.1	Thailand	2013-11-01	RSVA	2013	2013	RSVA->RSVB	evasion
KY328129.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328127.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328121.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328110.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328114.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328120.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328109.1	Thailand	2013-11-01	RSVB	2013	2013	RSVA->RSVB	replication
KY328010.1	Thailand	2013-11-02	RSVA	2013	2013	RSVA->RSVB	evasion
KY911071.1	Ghana	2013-11-14	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911072.1	Ghana	2013-11-21	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY911073.1	Ghana	2013-12-05	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY773706.1	South Korea	2013-12-14	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KU245526.1	South Korea	2013-12-16	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY911053.1	Ghana	2013-12-23	RSVB	2013	2014	RSVB->RSVA	evasion_l
KY773701.1	South Korea	2013-12-31	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KY773698.1	South Korea	2014-01-06	RSVA	2013-2014	2013-2014	RSVA->RSVB	evasion
KP663730.1	South Korea	2014-01-13	RSVB	2013-2014	2014-2015	RSVB->RSVA	evasion_l
KP663730.1	South Korea	2014-01-13	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
KP663729.1	South Korea	2014-01-14	RSVB	2013-2014	2014-2015	RSVB->RSVA	evasion_l
KP663729.1	South Korea	2014-01-14	RSVB	2013-2014	2013-2014	RSVA->RSVB	replication
MT862896.1	Ghana	2014-07-16	RSVA	2014	2015	RSVA->RSVB	evasion_l
MT862896.1	Ghana	2014-07-16	RSVA	2014	2014	RSVB->RSVA	replication
KY911003.1	Ghana	2014-07-21	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY911003.1	Ghana	2014-07-21	RSVA	2014	2014	RSVB->RSVA	replication
KY910979.1	Ghana	2014-07-25	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910992.1	Ghana	2014-07-25	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910992.1	Ghana	2014-07-25	RSVA	2014	2014	RSVB->RSVA	replication
KY910979.1	Ghana	2014-07-25	RSVA	2014	2014	RSVB->RSVA	replication
KY910993.1	Ghana	2014-07-29	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910993.1	Ghana	2014-07-29	RSVA	2014	2014	RSVB->RSVA	replication
KX765888.1	New Zealand	2014-07-30	RSVB	2014	2015	RSVB->RSVA	evasion_l
MT862899.1	Ghana	2014-08-01	RSVA	2014	2015	RSVA->RSVB	evasion_l
MT862899.1	Ghana	2014-08-01	RSVA	2014	2014	RSVB->RSVA	replication
KY911000.1	Ghana	2014-08-28	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910987.1	Ghana	2014-08-28	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910987.1	Ghana	2014-08-28	RSVA	2014	2014	RSVB->RSVA	replication
KY911000.1	Ghana	2014-08-28	RSVA	2014	2014	RSVB->RSVA	replication
MT862901.1	Ghana	2014-09-02	RSVA	2014	2015	RSVA->RSVB	evasion_l
MT862901.1	Ghana	2014-09-02	RSVA	2014	2014	RSVB->RSVA	replication
KY910986.1	Ghana	2014-09-05	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910986.1	Ghana	2014-09-05	RSVA	2014	2014	RSVB->RSVA	replication
MT862900.1	Ghana	2014-09-23	RSVA	2014	2015	RSVA->RSVB	evasion_l
MT862900.1	Ghana	2014-09-23	RSVA	2014	2014	RSVB->RSVA	replication
KY773704.1	South Korea	2014-09-29	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KY911002.1	Ghana	2014-10-07	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY911002.1	Ghana	2014-10-07	RSVA	2014	2014	RSVB->RSVA	replication
KY911005.1	Ghana	2014-10-08	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910997.1	Ghana	2014-10-08	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910995.1	Ghana	2014-10-08	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910980.1	Ghana	2014-10-08	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910981.1	Ghana	2014-10-08	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910985.1	Ghana	2014-10-08	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910995.1	Ghana	2014-10-08	RSVA	2014	2014	RSVB->RSVA	replication
KY910985.1	Ghana	2014-10-08	RSVA	2014	2014	RSVB->RSVA	replication
KY910980.1	Ghana	2014-10-08	RSVA	2014	2014	RSVB->RSVA	replication
KY910981.1	Ghana	2014-10-08	RSVA	2014	2014	RSVB->RSVA	replication
KY910997.1	Ghana	2014-10-08	RSVA	2014	2014	RSVB->RSVA	replication
KY911005.1	Ghana	2014-10-08	RSVA	2014	2014	RSVB->RSVA	replication
KU724060.1	South Korea	2014-10-13	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KY910991.1	Ghana	2014-10-14	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910994.1	Ghana	2014-10-14	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910991.1	Ghana	2014-10-14	RSVA	2014	2014	RSVB->RSVA	replication
KY910994.1	Ghana	2014-10-14	RSVA	2014	2014	RSVB->RSVA	replication
KY910996.1	Ghana	2014-10-15	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910982.1	Ghana	2014-10-15	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910982.1	Ghana	2014-10-15	RSVA	2014	2014	RSVB->RSVA	replication
KY910996.1	Ghana	2014-10-15	RSVA	2014	2014	RSVB->RSVA	replication
MT862897.1	Ghana	2014-10-20	RSVA	2014	2015	RSVA->RSVB	evasion_l
MT862897.1	Ghana	2014-10-20	RSVA	2014	2014	RSVB->RSVA	replication
KY911001.1	Ghana	2014-10-22	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY911001.1	Ghana	2014-10-22	RSVA	2014	2014	RSVB->RSVA	replication
KY910999.1	Ghana	2014-10-27	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY911014.1	Ghana	2014-10-27	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY911014.1	Ghana	2014-10-27	RSVA	2014	2014	RSVB->RSVA	replication
KY910999.1	Ghana	2014-10-27	RSVA	2014	2014	RSVB->RSVA	replication
KU724061.1	South Korea	2014-11-10	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU724062.1	South Korea	2014-11-10	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KY910983.1	Ghana	2014-11-11	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910984.1	Ghana	2014-11-11	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910983.1	Ghana	2014-11-11	RSVA	2014	2014	RSVB->RSVA	replication
KY910984.1	Ghana	2014-11-11	RSVA	2014	2014	RSVB->RSVA	replication
KY911004.1	Ghana	2014-11-12	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY911004.1	Ghana	2014-11-12	RSVA	2014	2014	RSVB->RSVA	replication
KU724067.1	South Korea	2014-11-17	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KY910990.1	Ghana	2014-11-19	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910990.1	Ghana	2014-11-19	RSVA	2014	2014	RSVB->RSVA	replication
KY910998.1	Ghana	2014-11-24	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910989.1	Ghana	2014-11-24	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910989.1	Ghana	2014-11-24	RSVA	2014	2014	RSVB->RSVA	replication
KY910998.1	Ghana	2014-11-24	RSVA	2014	2014	RSVB->RSVA	replication
KU681157.1	South Korea	2014-11-24	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU724063.1	South Korea	2014-11-24	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU724064.1	South Korea	2014-11-25	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KY910988.1	Ghana	2014-11-27	RSVA	2014	2015	RSVA->RSVB	evasion_l
KY910988.1	Ghana	2014-11-27	RSVA	2014	2014	RSVB->RSVA	replication
KU681163.1	South Korea	2014-12-01	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU724066.1	South Korea	2014-12-01	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU724065.1	South Korea	2014-12-01	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU681168.1	South Korea	2014-12-08	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU681166.1	South Korea	2014-12-16	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KU681171.1	South Korea	2014-12-22	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KY773696.1	South Korea	2014-12-27	RSVA	2014-2015	2014-2015	RSVB->RSVA	replication
KX765886.1	New Zealand	2015-06-18	RSVA	2015	2015	RSVB->RSVA	replication
KX765916.1	New Zealand	2015-06-19	RSVA	2015	2015	RSVB->RSVA	replication
KX765914.1	New Zealand	2015-06-22	RSVA	2015	2015	RSVB->RSVA	replication
KX765941.1	New Zealand	2015-06-24	RSVA	2015	2015	RSVB->RSVA	replication
KX765887.1	New Zealand	2015-06-28	RSVA	2015	2015	RSVB->RSVA	replication
KX765932.1	New Zealand	2015-06-28	RSVA	2015	2015	RSVB->RSVA	replication
KX765935.1	New Zealand	2015-06-29	RSVB	2015	2015	RSVB->RSVA	evasion
KX765944.1	New Zealand	2015-06-29	RSVA	2015	2015	RSVB->RSVA	replication
KX765955.1	New Zealand	2015-07-07	RSVA	2015	2015	RSVB->RSVA	replication
KX765906.1	New Zealand	2015-07-08	RSVB	2015	2015	RSVB->RSVA	evasion
KX765898.1	New Zealand	2015-07-08	RSVA	2015	2015	RSVB->RSVA	replication
KX765950.1	New Zealand	2015-07-08	RSVA	2015	2015	RSVB->RSVA	replication
KX765925.1	New Zealand	2015-07-09	RSVA	2015	2015	RSVB->RSVA	replication
KX765951.1	New Zealand	2015-07-09	RSVA	2015	2015	RSVB->RSVA	replication
KX765961.1	New Zealand	2015-07-10	RSVB	2015	2015	RSVB->RSVA	evasion
KX765948.1	New Zealand	2015-07-10	RSVA	2015	2015	RSVB->RSVA	replication
KX765956.1	New Zealand	2015-07-11	RSVA	2015	2015	RSVB->RSVA	replication
MT862898.1	Ghana	2015-07-13	RSVA	2015	2015	RSVA->RSVB	evasion
MT862904.1	Ghana	2015-07-14	RSVB	2015	2015	RSVA->RSVB	replication
MT862905.1	Ghana	2015-07-29	RSVB	2015	2015	RSVA->RSVB	replication
MT862906.1	Ghana	2015-08-06	RSVB	2015	2015	RSVA->RSVB	replication
LC713048.1	Ghana	2015-10-07	RSVB	2015	2015	RSVA->RSVB	replication
LC713050.1	Ghana	2015-10-15	RSVB	2015	2015	RSVA->RSVB	replication
LC713049.1	Ghana	2015-10-15	RSVB	2015	2015	RSVA->RSVB	replication
LC713051.1	Ghana	2015-10-20	RSVB	2015	2015	RSVA->RSVB	replication
LC713043.1	Ghana	2015-10-30	RSVA	2015	2015	RSVA->RSVB	evasion
LC713052.1	Ghana	2015-10-30	RSVB	2015	2015	RSVA->RSVB	replication
LC713053.1	Ghana	2015-11-09	RSVB	2015	2015	RSVA->RSVB	replication
LC552083.1	Myanmar	2016-07-04	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552084.1	Myanmar	2016-07-18	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552082.1	Myanmar	2016-07-20	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552085.1	Myanmar	2016-07-25	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552086.1	Myanmar	2016-08-03	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552088.1	Myanmar	2016-08-06	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552087.1	Myanmar	2016-08-06	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552081.1	Myanmar	2016-08-06	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552089.1	Myanmar	2016-08-08	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552090.1	Myanmar	2016-08-08	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552093.1	Myanmar	2016-08-10	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552094.1	Myanmar	2016-08-10	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552091.1	Myanmar	2016-08-10	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552095.1	Myanmar	2016-08-10	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552096.1	Myanmar	2016-08-10	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552092.1	Myanmar	2016-08-10	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552097.1	Myanmar	2016-08-15	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552100.1	Myanmar	2016-08-20	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552099.1	Myanmar	2016-08-20	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552098.1	Myanmar	2016-08-20	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552102.1	Myanmar	2016-08-22	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552101.1	Myanmar	2016-08-22	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552103.1	Myanmar	2016-08-26	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552106.1	Myanmar	2016-08-27	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552104.1	Myanmar	2016-08-27	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552105.1	Myanmar	2016-08-27	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552107.1	Myanmar	2016-08-29	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552108.1	Myanmar	2016-08-29	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552109.1	Myanmar	2016-08-29	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552110.1	Myanmar	2016-09-03	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552112.1	Myanmar	2016-09-05	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552111.1	Myanmar	2016-09-05	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552113.1	Myanmar	2016-09-12	RSVA	2016	2017	RSVA->RSVB	evasion_l
LC552114.1	Myanmar	2016-09-26	RSVA	2016	2017	RSVA->RSVB	evasion_l
MN488648.1	Netherlands	2017-01-06	RSVA	2016-2017	2017-2018	RSVA->RSVB	evasion_l
MN488649.1	Netherlands	2017-01-30	RSVA	2016-2017	2017-2018	RSVA->RSVB	evasion_l
OK299860.1	Netherlands	2017-03-11	RSVA	2016-2017	2017-2018	RSVA->RSVB	evasion_l
MH447750.1	Thailand	2017-07-12	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447751.1	Thailand	2017-07-17	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447752.1	Thailand	2017-07-18	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447753.1	Thailand	2017-07-26	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447755.1	Thailand	2017-07-31	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447754.1	Thailand	2017-07-31	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447756.1	Thailand	2017-08-03	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447757.1	Thailand	2017-08-04	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447758.1	Thailand	2017-08-08	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447759.1	Thailand	2017-08-08	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447760.1	Thailand	2017-08-11	RSVB	2017	2018	RSVB->RSVA	evasion_l
OK299606.1	Netherlands	2017-08-12	RSVB	2017-2018	2017-2018	RSVA->RSVB	replication
LC552774.1	Myanmar	2017-08-14	RSVB	2017	2017	RSVA->RSVB	replication
MH447761.1	Thailand	2017-08-15	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447762.1	Thailand	2017-08-15	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447764.1	Thailand	2017-08-16	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447763.1	Thailand	2017-08-16	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447765.1	Thailand	2017-08-20	RSVB	2017	2018	RSVB->RSVA	evasion_l
LC552775.1	Myanmar	2017-08-21	RSVB	2017	2017	RSVA->RSVB	replication
MH447767.1	Thailand	2017-08-21	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447766.1	Thailand	2017-08-21	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447768.1	Thailand	2017-08-26	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447769.1	Thailand	2017-08-26	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447770.1	Thailand	2017-08-27	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447771.1	Thailand	2017-08-28	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447772.1	Thailand	2017-08-29	RSVB	2017	2018	RSVB->RSVA	evasion_l
LC552776.1	Myanmar	2017-09-02	RSVB	2017	2017	RSVA->RSVB	replication
MH447773.1	Thailand	2017-09-02	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447774.1	Thailand	2017-09-02	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447775.1	Thailand	2017-09-02	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447777.1	Thailand	2017-09-03	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447776.1	Thailand	2017-09-03	RSVB	2017	2018	RSVB->RSVA	evasion_l
LC552777.1	Myanmar	2017-09-04	RSVB	2017	2017	RSVA->RSVB	replication
LC552778.1	Myanmar	2017-09-04	RSVB	2017	2017	RSVA->RSVB	replication
LC552779.1	Myanmar	2017-09-04	RSVB	2017	2017	RSVA->RSVB	replication
MH447778.1	Thailand	2017-09-05	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447780.1	Thailand	2017-09-06	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447779.1	Thailand	2017-09-06	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447782.1	Thailand	2017-09-07	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447781.1	Thailand	2017-09-07	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447783.1	Thailand	2017-09-08	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447784.1	Thailand	2017-09-09	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447787.1	Thailand	2017-09-10	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447786.1	Thailand	2017-09-10	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447785.1	Thailand	2017-09-10	RSVB	2017	2018	RSVB->RSVA	evasion_l
LC552115.1	Myanmar	2017-09-11	RSVA	2017	2017	RSVA->RSVB	evasion
LC552780.1	Myanmar	2017-09-11	RSVB	2017	2017	RSVA->RSVB	replication
OK299784.1	Netherlands	2017-09-11	RSVB	2017-2018	2017-2018	RSVA->RSVB	replication
MH447789.1	Thailand	2017-09-11	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447788.1	Thailand	2017-09-11	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447791.1	Thailand	2017-09-13	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447790.1	Thailand	2017-09-13	RSVB	2017	2018	RSVB->RSVA	evasion_l
MH447792.1	Thailand	2017-09-14	RSVB	2017	2018	RSVB->RSVA	evasion_l
LC552781.1	Myanmar	2017-09-16	RSVB	2017	2017	RSVA->RSVB	replication
MH447794.1	Thailand	2017-09-16	RSVB	2017	2018	RSVB->RSVA	evasion_l
