Accession,Submitters,Geo_Location,Country
MF445925,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445926,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445927,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445928,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445929,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445930,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445931,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445932,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445933,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445934,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445935,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445936,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445937,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445938,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445939,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445940,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445941,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445942,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445943,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445944,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445945,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445946,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445947,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445948,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445949,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445950,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445951,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445952,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445953,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445954,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445955,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445956,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445957,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445958,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445959,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445960,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445961,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445962,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445963,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445964,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445965,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445966,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445967,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445968,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445969,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445970,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445971,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445972,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445973,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445974,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MF445975,"Su,Y., Wu,Y., Tian,R., Liang,G.",China,China
MN630088,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630089,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630090,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630091,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630092,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630093,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630094,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630095,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630096,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630097,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630098,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630099,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630100,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630101,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630102,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630103,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630104,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630105,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630106,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MN630107,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","USA: Little Rock, Arkansas",USA
MG971421,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971422,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971423,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971424,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971425,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971426,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971427,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971428,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971429,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971430,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971431,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971432,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971433,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Netherlands,Netherlands
MG971446,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971447,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971448,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971449,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971450,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971451,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971452,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971453,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971454,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971455,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971456,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971457,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971458,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MG971459,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399208,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399209,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399210,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399211,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399212,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399213,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399214,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399215,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399216,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399217,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399218,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399219,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399220,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399221,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH399222,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.",Gambia,Gambia
MH750241,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750242,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750243,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750244,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750245,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750246,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750247,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750248,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750249,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750250,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750251,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750252,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750253,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750254,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750255,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750256,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750257,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750258,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750259,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750260,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750261,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750262,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750263,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750264,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750265,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750266,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750267,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750268,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750269,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750270,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750271,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750272,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750273,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750274,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750275,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750276,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750277,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750278,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MH750279,"Moura,F.E.A., Thomazelli,L.M., Campelo,F.S., Delfraro,A., Arbiza,J., Durigon,E.L.","Brazil: Fortaleza, CE",Brazil
MN262215,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Morocco: Rabat,Morocco
MN262216,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262218,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262219,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262220,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262221,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262222,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262223,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
MN262224,"Tan,G., Fedorova,N., Amedeo,P., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Khoo,K., LeSouef,P., Annamalay,A., Bassat,Q.",Mozambique: Manhica,Mozambique
