"name"	"date"	"continent"	"country"	"region"	"agestr"	"specimen"	"age"	"agecat"
"hRSV/B/Morocco/321-16/2016"	2016-01-22	"Africa"	"Morocco"	"Beni mellal"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/492-16/2016"	2016-02-11	"Africa"	"Morocco"	"Sale"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/A/Morocco/497-16/2016"	2016-02-11	"Africa"	"Morocco"	"Meknes"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/501-16/2016"	2016-02-11	"Africa"	"Morocco"	"Meknes"	"6 months"	"Nasopharyngeal swab"	0.5	"Infants"
"hRSV/B/Morocco/514-16/2016"	2016-02-11	"Africa"	"Morocco"	"Meknes"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/A/Morocco/534-16/2016"	2016-01-29	"Africa"	"Morocco"	"Oujda"	"60"	"Nasopharyngeal swab"	60	"Adults"
"hRSV/B/Morocco/584-16/2016"	2016-02-17	"Africa"	"Morocco"	"Beni mellal"	"4"	"Nasopharyngeal swab"	4	"Preschool"
"hRSV/B/Morocco/594-16/2016"	2016-02-18	"Africa"	"Morocco"	"Meknes"	"24"	"Nasopharyngeal swab"	24	"Adults"
"hRSV/B/Morocco/619-16/2016"	2016-02-19	"Africa"	"Morocco"	"Beni mellal"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/639-16/2016"	2016-02-22	"Africa"	"Morocco"	"Fes"	"7 months"	"Nasopharyngeal swab"	0.583	"Infants"
"hRSV/B/Morocco/676-16/2016"	2016-02-23	"Africa"	"Morocco"	"Fes"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/706-16/2016"	2016-02-25	"Africa"	"Morocco"	"Marrakech"	"35"	"Nasopharyngeal swab"	35	"Adults"
"hRSV/A/Morocco/718-16/2016"	2016-02-29	"Africa"	"Morocco"	"Beni mellal"	"8 months"	"Nasopharyngeal swab"	0.667	"Infants"
"hRSV/B/Morocco/728-16/2016"	2016-03-01	"Africa"	"Morocco"	"Rabat"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/779-16/2016"	2016-03-02	"Africa"	"Morocco"	"Beni mellal"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/A/Morocco/857-16/2016"	2016-03-13	"Africa"	"Morocco"	"Rabat"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/A/Morocco/888-16/2016"	2016-03-15	"Africa"	"Morocco"	"Rabat"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/A/Morocco/85-17/2016"	2016-11-09	"Africa"	"Morocco"	"Meknes"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/B/Morocco/176-17/2016"	2016-11-29	"Africa"	"Morocco"	"Rabat"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/A/Morocco/242-17/2016"	2016-12-14	"Africa"	"Morocco"	"Fes"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/260-17/2016"	2016-12-22	"Africa"	"Morocco"	"Fes"	"8 months"	"Nasopharyngeal swab"	0.667	"Infants"
"hRSV/A/Morocco/275-17/2016"	2016-12-26	"Africa"	"Morocco"	"Fes"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/B/Morocco/304-17/2016"	2016-12-23	"Africa"	"Morocco"	"Beni mellal"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/341-17/2016"	2016-12-28	"Africa"	"Morocco"	"Beni mellal"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/A/Morocco/366-17/2016"	2016-12-29	"Africa"	"Morocco"	"Meknes"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Morocco/875-16/2016"	2016-03-14	"Africa"	"Morocco"	"Beni mellal"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/A/Morocco/599-16/2016"	2016-02-16	"Africa"	"Morocco"	"Beni mellal"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/868-16/2016"	2016-03-14	"Africa"	"Morocco"	"Beni mellal"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/A/Morocco/296-16/2016"	2016-01-21	"Africa"	"Morocco"	"Meknes"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/B/Morocco/836-16/2016"	2016-03-10	"Africa"	"Morocco"	"Meknes"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/721-16/2016"	2016-02-28	"Africa"	"Morocco"	"Rabat"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/715-16/2016"	2016-02-29	"Africa"	"Morocco"	"Beni mellal"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/651-16/2016"	2016-02-22	"Africa"	"Morocco"	"Fes"	"6"	"Nasopharyngeal swab"	6	"Children"
"hRSV/B/Morocco/299-16/2016"	2016-01-21	"Africa"	"Morocco"	"Meknes"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/387-17/2017"	2017-01-02	"Africa"	"Morocco"	"Agadir"	"10 months"	"Nasopharyngeal swab"	0.833	"Infants"
"hRSV/A/Morocco/434-17/2017"	2017-01-01	"Africa"	"Morocco"	"Beni mellal"	"2"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/A/Morocco/551-17/2017"	2017-01-12	"Africa"	"Morocco"	"Agadir"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/558-17/2017"	2017-01-12	"Africa"	"Morocco"	"Agadir"	"9 months"	"Nasopharyngeal swab"	0.75	"Infants"
"hRSV/B/Morocco/584-17/2017"	2017-01-13	"Africa"	"Morocco"	"Oujda"	"78"	"Nasopharyngeal swab"	78	"Geriatrics"
"hRSV/B/Morocco/610-17/2017"	2017-01-17	"Africa"	"Morocco"	"Fes"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/A/Morocco/614-17/2017"	2017-01-12	"Africa"	"Morocco"	"Fes"	"82"	"Nasopharyngeal swab"	82	"Geriatrics"
"hRSV/B/Morocco/641-17/2017"	2017-01-18	"Africa"	"Morocco"	"Agadir"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/A/Morocco/643-17/2017"	2017-01-18	"Africa"	"Morocco"	"Agadir"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/650-17/2017"	2017-01-19	"Africa"	"Morocco"	"Agadir"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/683-17/2017"	2017-01-19	"Africa"	"Morocco"	"Marrakech"	"28"	"Nasopharyngeal swab"	28	"Adults"
"hRSV/B/Morocco/694-17/2017"	2017-01-24	"Africa"	"Morocco"	"Agadir"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/389-17/2017"	2017-01-02	"Africa"	"Morocco"	"Agadir"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/617-17/2017"	2017-01-14	"Africa"	"Morocco"	"Fes"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/692-17/2017"	2017-01-19	"Africa"	"Morocco"	"Agadir"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/983-17/2017"	2017-02-14	"Africa"	"Morocco"	"Oujda"	"18"	"Nasopharyngeal swab"	18	NA
"hRSV/B/Morocco/991-17/2017"	2017-02-10	"Africa"	"Morocco"	"Rabat"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/1030-17/2017"	2017-02-12	"Africa"	"Morocco"	"Marrakech"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/1112-17/2017"	2017-02-17	"Africa"	"Morocco"	"Tanger"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/1119-17/2017"	2017-02-28	"Africa"	"Morocco"	"Meknes"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/1122-17/2017"	2017-02-28	"Africa"	"Morocco"	"Meknes"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/1136-17/2017"	2017-02-27	"Africa"	"Morocco"	"Marrakech"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/1144-17/2017"	2017-03-01	"Africa"	"Morocco"	"Marrakech"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/759-17/2017"	2017-01-17	"Africa"	"Morocco"	"Oujda"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/767-17/2017"	2017-01-15	"Africa"	"Morocco"	"Oujda"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/794-17/2017"	2017-01-20	"Africa"	"Morocco"	"Fes"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/1017-17/2017"	2017-02-12	"Africa"	"Morocco"	"Tanger"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/1023-17/2017"	2017-02-11	"Africa"	"Morocco"	"Marrakech"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/1118-17/2017"	2017-02-28	"Africa"	"Morocco"	"Meknes"	"7"	"Nasopharyngeal swab"	7	"Children"
"hRSV/B/Morocco/1379-17/2017"	2017-03-28	"Africa"	"Morocco"	"Fes"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/1231-17/2017"	2017-03-09	"Africa"	"Morocco"	"Rabat"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/1327-17/2017"	2017-03-20	"Africa"	"Morocco"	"Agadir"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/1330-17/2017"	2017-03-21	"Africa"	"Morocco"	"Agadir"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/A/Morocco/693-17/2017"	2017-01-24	"Africa"	"Morocco"	"Agadir"	"6 months"	"Nasopharyngeal swab"	0.5	"Infants"
"hRSV/A/Morocco/696-17/2017"	2017-01-23	"Africa"	"Morocco"	"Agadir"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/648-17/2017"	2017-01-19	"Africa"	"Morocco"	"Agadir"	"2"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/A/Morocco/701-17/2017"	2017-01-25	"Africa"	"Morocco"	"Agadir"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/A/Morocco/900-17/2017"	2017-02-09	"Africa"	"Morocco"	"Fes"	"85"	"Nasopharyngeal swab"	85	"Geriatrics"
"hRSV/A/Morocco/965-17/2017"	2017-02-14	"Africa"	"Morocco"	"Agadir"	"6 months"	"Nasopharyngeal swab"	0.5	"Infants"
"hRSV/A/Morocco/1068-17/2017"	2017-02-21	"Africa"	"Morocco"	"Meknes"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/A/Morocco/1174-17/2017"	2017-03-02	"Africa"	"Morocco"	"Rabat"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Morocco/1256-17/2017"	2017-03-06	"Africa"	"Morocco"	"Agadir"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/841-17/2017"	2017-01-19	"Africa"	"Morocco"	"Tanger"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/A/Morocco/922-18/2018"	2018-01-18	"Africa"	"Morocco"	"Fes"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/924-18/2018"	2018-01-26	"Africa"	"Morocco"	"Fes"	"40"	"Nasopharyngeal swab"	40	"Adults"
"hRSV/A/Morocco/1223-18/2018"	2018-02-10	"Africa"	"Morocco"	"Fes"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/808-18/2018"	2018-01-16	"Africa"	"Morocco"	"Agadir"	"37"	"Nasopharyngeal swab"	37	"Adults"
"hRSV/B/Morocco/220-19/2018"	2018-12-13	"Africa"	"Morocco"	"Meknes"	"9"	"Nasopharyngeal swab"	9	"Children"
"hRSV/A/Morocco/1505-19/2019"	2019-02-08	"Africa"	"Morocco"	"Marrakech"	"36"	"Nasopharyngeal swab"	36	"Adults"
"hRSV/A/Morocco/1529-19/2019"	2019-02-07	"Africa"	"Morocco"	"Marrakech"	"47"	"Nasopharyngeal swab"	47	"Adults"
"hRSV/B/Morocco/709-19/2019"	2019-01-29	"Africa"	"Morocco"	"Fes"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/B/Morocco/1489-19/2019"	2019-02-07	"Africa"	"Morocco"	"Tanger"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/1721-19/2019"	2019-02-09	"Africa"	"Morocco"	"Fes"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/1513-19/2019"	2019-02-04	"Africa"	"Morocco"	"Tanger"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/739-19/2019"	2019-01-28	"Africa"	"Morocco"	"Fes"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/1542-19/2019"	2019-02-06	"Africa"	"Morocco"	"Fes"	"50"	"Nasopharyngeal swab"	50	"Adults"
"hRSV/B/Morocco/1515-19/2019"	2019-02-04	"Africa"	"Morocco"	"Tanger"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/B/Morocco/1562-19/2019"	2019-02-08	"Africa"	"Morocco"	"Rabat"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Morocco/737-19/2019"	2019-01-28	"Africa"	"Morocco"	"Fes"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Morocco/909-19/2019"	2019-01-31	"Africa"	"Morocco"	"Fes"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Morocco/911-19/2019"	2019-01-31	"Africa"	"Morocco"	"Fes"	"6 months"	"Nasopharyngeal swab"	0.5	"Infants"
"hRSV/B/Morocco/1144-19/2019"	2019-02-04	"Africa"	"Morocco"	"Fes"	"2"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/B/Morocco/2093-19/2019"	2019-03-03	"Africa"	"Morocco"	"Rabat"	"3 months"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/A/South Africa/NICD-R01672/2022"	2022-02-08	"Africa"	"South Africa"	"KwaZulu Natal"	"5"	"Nasopharyngeal swab"	5	"Preschool"
"hRSV/A/South Africa/NICD-R05699/2022"	2022-05-17	"Africa"	"South Africa"	"North West"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/South Africa/NICD-R07877/2022"	2022-06-22	"Africa"	"South Africa"	"Mpumalanga"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/A/South Africa/NICD-R07614/2022"	2022-06-15	"Africa"	"South Africa"	"Mpumalanga"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/South Africa/NICD-R08171/2022"	2022-07-01	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R08776/2022"	2022-07-19	"Africa"	"South Africa"	"Gauteng"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R03356/2022"	2022-03-16	"Africa"	"South Africa"	"Gauteng"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R05769/2022"	2022-05-19	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R07768/2022"	2022-06-22	"Africa"	"South Africa"	"Mpumalanga"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R07572/2022"	2022-06-15	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R07957/2022"	2022-06-24	"Africa"	"South Africa"	"Mpumalanga"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/South Africa/NICD-R07715/2022"	2022-06-22	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R08041/2022"	2022-06-29	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R07711/2022"	2022-06-21	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R07709/2022"	2022-06-23	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R08026/2022"	2022-06-30	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R07904/2022"	2022-06-24	"Africa"	"South Africa"	"Eastern Cape"	"84"	"Nasopharyngeal swab"	84	"Geriatrics"
"hRSV/B/South Africa/NICD-R08175/2022"	2022-07-01	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R08261/2022"	2022-07-07	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/South Africa/NICD-R08272/2022"	2022-07-01	"Africa"	"South Africa"	"Western Cape"	"1"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/South Africa/NICD-R08695/2022"	2022-07-15	"Africa"	"South Africa"	"Western Cape"	"0"	"Nasopharyngeal swab"	0	"Infants"
"hRSV/B/Kenya/58229/2009"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/B/Kenya/58200/2008"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/B/Kenya/58192/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/B/Kenya/58081/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/59234/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/59165/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/59122/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/58560/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/58541/2007"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/58533/2012"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/58503/2011"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Kenya/58248/2010"	NA	"Africa"	"Kenya"	NA	"unknown"	"NP/OP swab"	NA	NA
"hRSV/A/Mozambique/MAP-INS001/2018"	2018-02-28	"Africa"	"Mozambique"	"Maputo City"	"1 year 5 months 19 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Mozambique/MAP-INS006/2018"	2018-04-03	"Africa"	"Mozambique"	"Maputo City"	"2 months 29 days"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Mozambique/MAP-INS008/2018"	2018-04-06	"Africa"	"Mozambique"	"Maputo City"	"9 months 28 days"	"Nasopharyngeal swab"	0.75	"Infants"
"hRSV/A/Mozambique/MAP-INS009/2018"	2018-04-17	"Africa"	"Mozambique"	"Maputo City"	"1 year 3 months 23 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Mozambique/MAP-INS011/2018"	2018-05-10	"Africa"	"Mozambique"	"Maputo City"	"5 months 26 days"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/A/Mozambique/MAP-INS012/2018"	2018-05-11	"Africa"	"Mozambique"	"Maputo City"	"1 year 9 months 5 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Mozambique/MAP-INS014/2017"	2017-02-14	"Africa"	"Mozambique"	"Maputo City"	"2 years 5 months 21 days"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/A/Mozambique/MAP-INS014/2018"	2018-05-25	"Africa"	"Mozambique"	"Maputo City"	"7 months 18 days"	"Nasopharyngeal swab"	0.583	"Infants"
"hRSV/A/Mozambique/MAP-INS015/2018"	2018-06-07	"Africa"	"Mozambique"	"Maputo City"	"3 months 29 days"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/A/Mozambique/MAP-INS016/2018"	2018-05-30	"Africa"	"Mozambique"	"Maputo City"	"1 year 3 months 3 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Mozambique/MAP-INS017/2018"	2018-06-05	"Africa"	"Mozambique"	"Maputo City"	"1 year 3 months 9 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Mozambique/MAP-INS018/2018"	2018-07-10	"Africa"	"Mozambique"	"Maputo City"	"2 months 29 days"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Mozambique/MAP-INS019/2017"	2017-02-21	"Africa"	"Mozambique"	"Maputo City"	"1 year 13 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Mozambique/MAP-INS020/2018"	2018-07-11	"Africa"	"Mozambique"	"Maputo City"	"1 year 12 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Mozambique/MAP-INS001/2017"	2017-03-17	"Africa"	"Mozambique"	"Maputo City"	"1 year 6 months 29 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Mozambique/MAP-INS002/2017"	2017-03-20	"Africa"	"Mozambique"	"Maputo City"	"8 months 11 days"	"Nasopharyngeal swab"	0.667	"Infants"
"hRSV/B/Mozambique/MAP-INS002/2018"	2018-02-27	"Africa"	"Mozambique"	"Maputo City"	"1 year 8 months 22 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Mozambique/MAP-INS003/2017"	2017-03-21	"Africa"	"Mozambique"	"Maputo City"	"1 month 4 days"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Mozambique/MAP-INS003/2018"	2018-03-12	"Africa"	"Mozambique"	"Maputo City"	"unknown"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Mozambique/MAP-INS004/2017"	2017-03-21	"Africa"	"Mozambique"	"Maputo City"	"10 months 16 days"	"Nasopharyngeal swab"	0.833	"Infants"
"hRSV/B/Mozambique/MAP-INS004/2018"	2018-03-13	"Africa"	"Mozambique"	"Maputo City"	"8 months 14 days"	"Nasopharyngeal swab"	0.667	"Infants"
"hRSV/B/Mozambique/MAP-INS005/2017"	2017-03-23	"Africa"	"Mozambique"	"Maputo City"	"7 months 21 days"	"Nasopharyngeal swab"	0.583	"Infants"
"hRSV/B/Mozambique/MAP-INS005/2018"	2018-03-19	"Africa"	"Mozambique"	"Maputo City"	"6 months 14 days"	"Nasopharyngeal swab"	0.5	"Infants"
"hRSV/B/Mozambique/MAP-INS006/2017"	2017-03-28	"Africa"	"Mozambique"	"Maputo City"	"2 years 9 months 26 days"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/B/Mozambique/MAP-INS007/2017"	2017-04-04	"Africa"	"Mozambique"	"Maputo City"	"2 years 7 months 21 days"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/B/Mozambique/MAP-INS007/2018"	2018-04-05	"Africa"	"Mozambique"	"Maputo City"	"3 months 12 days"	"Nasopharyngeal swab"	0.25	"Infants"
"hRSV/B/Mozambique/MAP-INS008/2017"	2017-04-03	"Africa"	"Mozambique"	"Maputo City"	"1 year 4 months 3 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Mozambique/MAP-INS009/2017"	2017-04-03	"Africa"	"Mozambique"	"Maputo City"	"2 years 9 days"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/B/Mozambique/MAP-INS010/2017"	2017-04-11	"Africa"	"Mozambique"	"Maputo City"	"3 years 17 days"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/B/Mozambique/MAP-INS010/2018"	2018-05-08	"Africa"	"Mozambique"	"Maputo City"	"2 months 3 days"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Mozambique/MAP-INS011/2017"	2017-04-18	"Africa"	"Mozambique"	"Maputo City"	"2 months 22 days"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Mozambique/MAP-INS016/2017"	2017-02-15	"Africa"	"Mozambique"	"Maputo City"	"1 year 10 months 12 days"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/B/Mozambique/MAP-INS019/2018"	2018-08-01	"Africa"	"Mozambique"	"Maputo City"	"4 months 16 days"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Mozambique/MAP-INS020/2017"	2017-03-14	"Africa"	"Mozambique"	"Maputo City"	"2 months 1 days"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/700-17/2017"	2017-01-23	"Africa"	"Morocco"	"Agadir"	"1 month"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Morocco/729-17/2017"	2017-01-26	"Africa"	"Morocco"	"Rabat"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/A/Morocco/716-16/2016"	2016-02-29	"Africa"	"Morocco"	"Beni mellal"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/A/Morocco/152-17/2016"	2016-11-22	"Africa"	"Morocco"	"Meknes"	"3"	"Nasopharyngeal swab"	3	"Preschool"
"hRSV/B/Morocco/856-16/2016"	2016-03-10	"Africa"	"Morocco"	"Rabat"	"4 months"	"Nasopharyngeal swab"	0.333	"Infants"
"hRSV/B/Morocco/511-16/2016"	2016-02-11	"Africa"	"Morocco"	"Meknes"	"85"	"Nasopharyngeal swab"	85	"Geriatrics"
"hRSV/A/Mozambique/MAP-IR0041/2019"	2019-01-17	"Africa"	"Mozambique"	"Maputo"	"13 months"	"Nasopharyngeal swab"	1.083	"Preschool"
"hRSV/A/Mozambique/MAP-IR0064/2019"	2019-01-25	"Africa"	"Mozambique"	"Maputo"	"7 months"	"Nasopharyngeal swab"	0.583	"Infants"
"hRSV/A/Mozambique/MAP-IR0064/2020"	2020-02-18	"Africa"	"Mozambique"	"Maputo"	"14 months"	"Nasopharyngeal swab"	1.167	"Preschool"
"hRSV/A/Mozambique/MAP-IR0066/2016"	2016-01-27	"Africa"	"Mozambique"	"Maputo"	"17 months"	"Nasopharyngeal swab"	1.417	"Preschool"
"hRSV/A/Mozambique/MAP-IR0070/2019"	2019-01-22	"Africa"	"Mozambique"	"Maputo"	"11 months"	"Nasopharyngeal swab"	0.917	"Infants"
"hRSV/A/Mozambique/MAP-IR0077/2020"	2020-02-21	"Africa"	"Mozambique"	"Maputo"	"7 months"	"Nasopharyngeal swab"	0.583	"Infants"
