sample	target	n	MAFmean	MAFstd
Yale-RSV-0357	RSVB	269	0.02414163568773235	0.07537386465609373
Yale-RSV-0358	RSVB	457	0.021276507658643327	0.0673811023629417
Yale-RSV-0359	RSVB	458	0.018428397379912663	0.06439853923597921
Yale-RSV-0360	RSVB	403	0.025928910669975186	0.07796657553735348
Yale-RSV-0361	RSVA	650	0.014310813846153847	0.06400452095603254
Yale-RSV-0362	RSVB	454	0.018911790748898677	0.06943820573952618
Yale-RSV-0363	RSVA	1082	0.014457871534195935	0.056753888347754695
Yale-RSV-0363	RSVB	452	0.019059648230088495	0.06864115429488078
Yale-RSV-0364	RSVB	454	0.015140363436123348	0.05728340084950689
Yale-RSV-0365	RSVA	327	0.018849709480122323	0.06372634218375366
Yale-RSV-0366	RSVB	426	0.013542542253521125	0.053827042482506
Yale-RSV-0367	RSVA	665	0.0142761007518797	0.05817162819087052
Yale-RSV-0368	RSVB	464	0.01701723275862069	0.06510052042190388
Yale-RSV-0369	RSVA	1061	0.013134761545711594	0.05702195793759176
Yale-RSV-0369	RSVB	438	0.015783454337899544	0.0608989476023002
Yale-RSV-0371	RSVB	391	0.022416859335038362	0.07597419617626029
Yale-RSV-0372	RSVB	429	0.014244594405594408	0.05734311799013406
Yale-RSV-0373	RSVA	642	0.014249809968847353	0.06019576535464552
Yale-RSV-0374	RSVB	451	0.014185536585365857	0.0544551646119212
Yale-RSV-0375	RSVB	356	0.017104564606741573	0.06108088410553768
Yale-RSV-0377	RSVA	1222	0.01345209819967267	0.0547601406645427
Yale-RSV-0377	RSVB	460	0.014957782608695652	0.06048064747563856
Yale-RSV-0378	RSVB	297	0.020030710437710438	0.07516765539160626
Yale-RSV-0379	RSVB	456	0.01858507236842105	0.06574782998276903
Yale-RSV-0381	RSVA	862	0.012064984918793504	0.048454407445651215
Yale-RSV-0381	RSVB	385	0.024098597402597403	0.0807905693631205
Yale-RSV-0383	RSVB	29	0.04794603448275862	0.13060618552336276
Yale-RSV-0385	RSVA	166	0.023513397590361446	0.08083749481453176
Yale-RSV-0386	RSVB	271	0.01801416236162362	0.06866521241078327
Yale-RSV-0388	RSVA	433	0.01603351963048499	0.0655096146548508
Yale-RSV-0389	RSVB	248	0.013010040322580645	0.056703907277620404
Yale-RSV-0390	RSVB	237	0.020437160337552746	0.0769260479760916
Yale-RSV-0391	RSVB	145	0.014505793103448274	0.06377375925988249
Yale-RSV-0392	RSVB	286	0.023674692307692303	0.0856030179123463
Yale-RSV-0393	RSVB	139	0.020854971223021584	0.07934423027587847
Yale-RSV-0394	RSVB	223	0.020612506726457397	0.07126361480907692
Yale-RSV-0395	RSVA	260	0.016323203846153843	0.07093619204696786
Yale-RSV-0397	RSVA	327	0.02941368195718655	0.08299715849417454
Yale-RSV-0397	RSVB	457	0.02927684682713348	0.09590527929083824
Yale-RSV-0398	RSVB	313	0.03929191693290735	0.09992642032611695
Yale-RSV-0399	RSVB	129	0.021496534883720934	0.07399030129570264
Yale-RSV-0400	RSVB	222	0.02198953153153153	0.07059074096942264
Yale-RSV-0401	RSVB	80	0.024283074999999998	0.08558027132919782
Yale-RSV-0402	RSVB	295	0.013437261016949151	0.05619158227620706
Yale-RSV-0403	RSVB	248	0.011998423387096772	0.05162311143576971
Yale-RSV-0404	RSVB	204	0.016717549019607845	0.07304676645822528
Yale-RSV-0405	RSVB	242	0.01566352892561984	0.06069482011689286
Yale-RSV-0406	RSVB	206	0.012786456310679612	0.05529435235709669
Yale-RSV-0407	RSVB	301	0.022414073089700996	0.08085144037419066
Yale-RSV-0408	RSVB	216	0.022860967592592596	0.07993046800589125
Yale-RSV-0409	RSVB	301	0.02093654485049834	0.07600862848231212
Yale-RSV-0410	RSVB	276	0.01790552173913043	0.06654361293885307
Yale-RSV-0411	RSVB	244	0.016598500000000002	0.07000654987601665
Yale-RSV-0413	RSVB	241	0.02310790871369295	0.07151474490813042
Yale-RSV-0414	RSVB	214	0.023371247663551406	0.08025694262639524
Yale-RSV-0415	RSVB	125	0.007201303999999997	0.03331951252625831
Yale-RSV-0417	RSVB	253	0.016583861660079052	0.06624326262016479
Yale-RSV-0418	RSVB	304	0.01948224013157895	0.06648988093932028
Yale-RSV-0419	RSVA	416	0.019731524038461543	0.07316982122712243
Yale-RSV-0420	RSVB	310	0.0618836935483871	0.12488194469597352
Yale-RSV-0421	RSVA	272	0.022281897058823528	0.07686859447866792
Yale-RSV-0422	RSVB	271	0.023609575645756456	0.08597308136702722
Yale-RSV-0424	RSVB	321	0.02078807788161994	0.07110868470449506
Yale-RSV-0425	RSVB	248	0.021836290322580644	0.07125248129407946
Yale-RSV-0426	RSVB	301	0.018952627906976747	0.06679916830341341
Yale-RSV-0427	RSVB	297	0.02093845117845118	0.07437536387790934
Yale-RSV-0428	RSVA	393	0.016206221374045805	0.06304537093835232
Yale-RSV-0429	RSVB	261	0.017630747126436783	0.06552460591374201
Yale-RSV-0430	RSVB	280	0.022279549999999995	0.07624815796219811
Yale-RSV-0431	RSVB	271	0.014117335793357937	0.055529471885571974
Yale-RSV-0432	RSVB	389	0.08175931105398458	0.12333729368857188
Yale-RSV-0433	RSVB	260	0.016907626923076922	0.06454490628738971
Yale-RSV-0434	RSVB	203	0.01975723645320197	0.07976998853543742
Yale-RSV-0435	RSVB	20	0.003530650000000002	0.00832198285629852
Yale-RSV-0436	RSVB	201	0.011420960199004975	0.05168653078122393
Yale-RSV-0438	RSVA	384	0.012988653645833332	0.05181812773384006
Yale-RSV-0439	RSVB	245	0.012496106122448981	0.04916659530754832
Yale-RSV-0440	RSVB	338	0.025369893491124264	0.07884332939000101
Yale-RSV-0441	RSVA	241	0.01031904149377593	0.043671691205783084
Yale-RSV-0442	RSVA	307	0.014168915309446254	0.06238162939571794
Yale-RSV-0443	RSVB	310	0.024628051612903226	0.0808516504971133
Yale-RSV-0444	RSVB	41	0.009616878048780498	0.0443538642240984
Yale-RSV-0446	RSVB	241	0.01775595020746888	0.06513031056183322
Yale-RSV-0447	RSVB	254	0.017979629921259847	0.06351187643315326
Yale-RSV-0448	RSVB	233	0.014963969957081545	0.05931935519676779
Yale-RSV-0449	RSVB	154	0.015685525974025977	0.07011809618608277
Yale-RSV-0450	RSVB	270	0.014845325925925927	0.05468555874609796
Yale-RSV-0451	RSVA	374	0.014974189839572194	0.06097848851703176
Yale-RSV-0452	RSVB	271	0.011849369003690038	0.05422380711838187
Yale-RSV-0453	RSVB	278	0.016258302158273383	0.0663921127055318
Yale-RSV-0454	RSVB	299	0.01746997993311037	0.06265793722968219
Yale-RSV-0455	RSVB	233	0.014479175965665237	0.06083649801721886
Yale-RSV-0456	RSVB	207	0.019676574879227055	0.07719775838961582
Yale-RSV-0457	RSVB	201	0.00905435820895522	0.04459460160020544
Yale-RSV-0458	RSVB	268	0.01741093656716418	0.06669284762711769
Yale-RSV-0459	RSVB	227	0.013634568281938325	0.06088296237987338
Yale-RSV-0460	RSVB	224	0.018880151785714287	0.07540987332772954
Yale-RSV-0461	RSVA	448	0.017592421875	0.0677070710755309
Yale-RSV-0462	RSVA	474	0.021121854430379745	0.07183520999885218
Yale-RSV-0464	RSVA	349	0.019455736389684817	0.06852695873690266
Yale-RSV-0465	RSVB	228	0.013811122807017543	0.061779049528149846
Yale-RSV-0466	RSVB	227	0.01657271806167401	0.06068564401257554
Yale-RSV-0467	RSVA	22	0.016678909090909085	0.06975069874502988
Yale-RSV-0468	RSVA	380	0.022274984210526316	0.0803668302351942
Yale-RSV-0469	RSVA	491	0.026253272912423627	0.08136150262821652
Yale-RSV-0470	RSVB	212	0.015168367924528307	0.055625975598933876
Yale-RSV-0471	RSVB	177	0.024242265536723172	0.09012543665455058
Yale-RSV-0472	RSVB	252	0.013838448412698415	0.056616811800097734
Yale-RSV-0473	RSVB	281	0.02800772241992883	0.08871692198452555
Yale-RSV-0474	RSVB	280	0.05058720714285714	0.11259429756048808
Yale-RSV-0475	RSVA	395	0.01180640506329114	0.05262273214171663
Yale-RSV-0476	RSVB	217	0.03877573271889401	0.10628899958229923
Yale-RSV-0477	RSVB	297	0.021457861952861954	0.07426422141026896
