Yale-RSV-0451-1	RSVA	1	7166480	6931957	6881162	58508	14012	14323	15225
Yale-RSV-0455-1	RSVA	1	5371091	1595548	1556016	10544	11905	12446	15225
Yale-RSV-0456-1	RSVA	1	7223271	3492017	3401710	23037	11564	12273	15225
Yale-RSV-0459-1	RSVA	1	2662556	230318	225464	1501	9675	11148	15225
Yale-RSV-0461-1	RSVA	1	5868711	5816026	5741990	49504	14561	14904	15225
Yale-RSV-0462-1	RSVA	1	4972609	4715696	4664562	39186	15017	15103	15225
Yale-RSV-0463-1	RSVA	1	2907897	401118	391974	2717	10955	11834	15225
Yale-RSV-0464-1	RSVA	1	6613069	5586885	5538068	47125	14151	14621	15225
Yale-RSV-0466-1	RSVA	1	6277691	1916657	1846146	12550	11914	12572	15225
Yale-RSV-0467-1	RSVA	1	1001225	287539	266272	2052	6017	6538	15225
Yale-RSV-0468-1	RSVA	1	4822191	4507539	4452034	38169	14542	14784	15225
Yale-RSV-0469-1	RSVA	1	7916821	7804063	7599062	66044	14748	15177	15225
Yale-RSV-0471-1	RSVA	1	3763713	1335376	1296598	9370	10765	11478	15225
Yale-RSV-0472-1	RSVA	1	3939867	1466878	1434714	9854	11676	12464	15225
Yale-RSV-0473-1	RSVA	1	7495001	3371863	3274034	21817	12493	12739	15225
Yale-RSV-0475-1	RSVA	1	6889922	6741846	6669752	57057	14544	14575	15225
Yale-RSV-0476-1	RSVA	1	6050695	2759403	2701888	18800	11631	12098	15225
Yale-RSV-0481-1	RSVA	1	3994219	2040364	1961858	13636	11966	12733	15225
Yale-RSV-0482-1	RSVA	1	7843511	7762889	7709344	66737	14801	15099	15225
Yale-RSV-0483-1	RSVA	1	3593596	3396701	3351040	29224	14562	14889	15225
Yale-RSV-0484-1	RSVA	1	8856750	8826072	8718284	75767	14854	15118	15225
Yale-RSV-0486-1	RSVA	1	6841566	6383462	6310202	54956	14555	14749	15225
Yale-RSV-0487-1	RSVA	1	2770509	1219075	1192608	8359	10756	11699	15225
Yale-RSV-0488-1	RSVA	1	1699219	803659	785038	5405	10393	11445	15225
Yale-RSV-0491-1	RSVA	1	4814636	4549917	4507904	39254	14560	14917	15225
Yale-RSV-0492-1	RSVA	1	5380811	5349005	5280918	45946	14566	14965	15225
Yale-RSV-0493-1	RSVA	1	3856872	1877337	1850468	12477	10723	11446	15225
Yale-RSV-0495-1	RSVA	1	1137631	787587	781984	6073	8740	9520	15225
Yale-RSV-0498-1	RSVA	1	6197667	6019901	5959220	51813	14723	15077	15225
Yale-RSV-0499-1	RSVA	1	181120	113894	113490	809	2924	3396	15225
Yale-RSV-0500-1	RSVA	1	9009569	8943238	8873026	76457	14708	14994	15225
Yale-RSV-0502-1	RSVA	1	4998093	4832587	4801576	40974	14472	14510	15225
Yale-RSV-0503-1	RSVA	1	5792042	2826350	2743110	18339	12466	12906	15225
Yale-RSV-0504-1	RSVA	1	3568645	3276059	3257752	27123	14399	14565	15225
Yale-RSV-0507-1	RSVA	1	4423883	1712347	1668384	10825	11044	11925	15225
Yale-RSV-0512-1	RSVA	1	1829310	970372	950524	6782	10308	11357	15225
Yale-RSV-0517-1	RSVA	1	4368998	4330867	4271910	37098	14796	15144	15225
Yale-RSV-0519-1	RSVA	1	143366	43526	43048	190	3206	4013	15225
Yale-RSV-0521-1	RSVA	1	2478405	808585	782158	5205	11032	11808	15225
Yale-RSV-0522-1	RSVA	1	1699109	1458120	1450418	11811	3988	4501	15225
Yale-RSV-0524-1	RSVA	1	5116364	5072498	5041068	43314	14412	14780	15225
Yale-RSV-0527-1	RSVA	1	6856289	6800390	6745714	58382	14609	15072	15225
Yale-RSV-0528-1	RSVA	1	5181580	2456020	2366814	17006	11935	12528	15225
Yale-RSV-0530-1	RSVA	1	6910054	3430941	3301562	23399	14550	14741	15225
Yale-RSV-0531-1	RSVA	1	5655365	5321039	5255856	45603	14563	14995	15225
Yale-RSV-0533-1	RSVA	1	4999384	2227706	2187884	14373	11076	12083	15225
Yale-RSV-0535-1	RSVA	1	5329189	2535900	2458396	16375	11379	12141	15225
Yale-RSV-0538-1	RSVA	1	2933770	1387118	1357544	9019	10888	11758	15225
Yale-RSV-0540-1	RSVA	1	962426	386506	373230	2577	11136	11942	15225
Yale-RSV-0541-1	RSVA	1	5093842	4999287	4970744	42411	14418	14787	15225
Yale-RSV-0542-1	RSVA	1	3474106	3429576	3395754	29119	14411	14698	15225
